"Year","Month","Day","Tmin","Tmax","Data_source","Date"
2080,12,15,-8.9696020672498,5.40199746766724,"simulated","2000-12-15"
2080,12,16,2.62749175976309,6.01557486689016,"simulated","2000-12-16"
2080,12,17,-1.99995211759248,5.83197127895929,"simulated","2000-12-17"
2080,12,18,-2.29517399405861,2.2047108052681,"simulated","2000-12-18"
2080,12,19,-2.04650732083481,4.56310125284891,"simulated","2000-12-19"
2080,12,20,-1.66845201920386,6.66183106786877,"simulated","2000-12-20"
2080,12,21,-7.31198880685499,6.56521897696209,"simulated","2000-12-21"
2080,12,22,-6.94507652696203,10.2199255330372,"simulated","2000-12-22"
2080,12,23,-8.29374314891003,0.595995039731288,"simulated","2000-12-23"
2080,12,24,-6.64275856100198,0.579968273928205,"simulated","2000-12-24"
2080,12,25,-7.65529107058006,-1.43508675184047,"simulated","2000-12-25"
2080,12,26,-9.63995899508344,-0.866626228316142,"simulated","2000-12-26"
2080,12,27,-10.0527621079015,1.66649721829174,"simulated","2000-12-27"
2080,12,28,-12.5487075913672,-1.43410655853709,"simulated","2000-12-28"
2080,12,29,-15.2873513550213,-6.9570682679487,"simulated","2000-12-29"
2080,12,30,-10.0890207179083,-1.80888404213689,"simulated","2000-12-30"
2080,12,31,-15.861580812709,-10.8606550849612,"simulated","2000-12-31"
2081,1,1,-14.2817527415668,-7.56259090148811,"simulated","2000-01-01"
2081,1,2,-14.1214740878859,-7.89885775180418,"simulated","2000-01-02"
2081,1,3,-14.9317488867614,-3.82301939239434,"simulated","2000-01-03"
2081,1,4,-13.0463003865711,-0.712984501381704,"simulated","2000-01-04"
2081,1,5,-8.11125596647255,1.89272476342565,"simulated","2000-01-05"
2081,1,6,-9.15016882592658,4.24039456119938,"simulated","2000-01-06"
2081,1,7,-10.5991681044799,2.67771157199482,"simulated","2000-01-07"
2081,1,8,-1.54769112782413,4.5622847921185,"simulated","2000-01-08"
2081,1,9,-5.93043546994676,6.2881660012471,"simulated","2000-01-09"
2081,1,10,-6.70311330334759,7.19117912306648,"simulated","2000-01-10"
2081,1,11,-7.31119111509795,11.0934797693563,"simulated","2000-01-11"
2081,1,12,-4.36510123814227,10.0835934271392,"simulated","2000-01-12"
2081,1,13,-4.23699699094412,2.93298277135684,"simulated","2000-01-13"
2081,1,14,-6.79903081178082,8.82249939275289,"simulated","2000-01-14"
2081,1,15,-8.72701025250305,6.28453475191785,"simulated","2000-01-15"
2081,1,16,-9.00972828646383,9.39494259799044,"simulated","2000-01-16"
2081,1,17,-10.2123387082668,9.80292350263432,"simulated","2000-01-17"
2081,1,18,-8.04448156311318,11.459132561565,"simulated","2000-01-18"
2081,1,19,-7.07935973267949,11.3253111517748,"simulated","2000-01-19"
2081,1,20,-6.97874800722903,6.8071023381219,"simulated","2000-01-20"
2081,1,21,-12.8372476596334,0.558787216951908,"simulated","2000-01-21"
2081,1,22,-10.0529566828315,-0.332020922617564,"simulated","2000-01-22"
2081,1,23,-15.8171504402431,-2.41893909522751,"simulated","2000-01-23"
2081,1,24,-4.13771493642373,6.36515261897446,"simulated","2000-01-24"
2081,1,25,-6.32742054234238,2.5618005767838,"simulated","2000-01-25"
2081,1,26,-5.38540072451579,2.45026789116582,"simulated","2000-01-26"
2081,1,27,-11.0269904737936,2.25588362991637,"simulated","2000-01-27"
2081,1,28,-12.0492322863094,0.786741213208991,"simulated","2000-01-28"
2081,1,29,-7.56939993233966,5.70747974413508,"simulated","2000-01-29"
2081,1,30,-4.89932413251865,6.82420350977878,"simulated","2000-01-30"
2081,1,31,-0.893154916998099,7.43885448659645,"simulated","2000-01-31"
2081,2,1,-4.48214539763548,7.6878923879114,"simulated","2000-02-01"
2081,2,2,0.966850030788001,5.46840208552635,"simulated","2000-02-02"
2081,2,3,-4.50751876234754,5.99588739687973,"simulated","2000-02-03"
2081,2,4,-6.03152625791336,9.0935672926141,"simulated","2000-02-04"
2081,2,5,-5.16640021286515,10.9516453736207,"simulated","2000-02-05"
2081,2,6,-8.77683788232596,13.3996400824338,"simulated","2000-02-06"
2081,2,7,-6.22106011335016,14.3376865134344,"simulated","2000-02-07"
2081,2,8,-6.00646295615365,12.7785933492989,"simulated","2000-02-08"
2081,2,9,-8.4377525338242,16.0728872925845,"simulated","2000-02-09"
2081,2,10,-4.65538491488302,12.067393024795,"simulated","2000-02-10"
2081,2,11,-6.42275128114488,10.3035341470124,"simulated","2000-02-11"
2081,2,12,-7.64775062153636,14.5270504014665,"simulated","2000-02-12"
2081,2,13,-5.73623398221439,12.1011959018564,"simulated","2000-02-13"
2081,2,14,-3.45152845767988,13.8921541554881,"simulated","2000-02-14"
2081,2,15,-4.11334736114865,13.6666408524112,"simulated","2000-02-15"
2081,2,16,-8.06415697253646,4.60701802560408,"simulated","2000-02-16"
2081,2,17,-8.70529520744431,5.23740754685909,"simulated","2000-02-17"
2081,2,18,-12.2742386814051,5.51792332048108,"simulated","2000-02-18"
2081,2,19,-12.2911990206664,9.43797667480411,"simulated","2000-02-19"
2081,2,20,-7.30681178217172,7.19611729331747,"simulated","2000-02-20"
2081,2,21,-3.53301457397123,6.862092520871,"simulated","2000-02-21"
2081,2,22,-2.21040134818367,5.56808220346867,"simulated","2000-02-22"
2081,2,23,-1.08243752355646,7.03389417588323,"simulated","2000-02-23"
2081,2,24,-3.77107552704343,12.9552099011139,"simulated","2000-02-24"
2081,2,25,-2.5120190849635,11.9897920322394,"simulated","2000-02-25"
2081,2,26,-6.66440562721496,5.05748717528393,"simulated","2000-02-26"
2081,2,27,-5.73158240915476,7.10927579624421,"simulated","2000-02-27"
2081,2,28,-4.90574061292303,1.65065286291072,"simulated","2000-02-28"
2081,3,1,-4.18411825769311,-0.073920741138731,"simulated","2000-03-01"
2081,3,2,-6.1543333589021,1.6822397806778,"simulated","2000-03-02"
2081,3,3,0.819872612670272,6.32007737299084,"simulated","2000-03-03"
2081,3,4,-0.703176995678104,5.68608310617362,"simulated","2000-03-04"
2081,3,5,-2.13649668605371,7.36708466631915,"simulated","2000-03-05"
2081,3,6,-9.02598699328284,8.19986463818811,"simulated","2000-03-06"
2081,3,7,-5.93546696326969,8.45669742328676,"simulated","2000-03-07"
2081,3,8,-4.29205253606188,8.54050907331926,"simulated","2000-03-08"
2081,3,9,-6.92437211837755,8.08183499320054,"simulated","2000-03-09"
2081,3,10,0.438358424931876,10.4420858725751,"simulated","2000-03-10"
2081,3,11,-9.11548684481637,8.00298184290822,"simulated","2000-03-11"
2081,3,12,-4.36943994043198,10.6374059897456,"simulated","2000-03-12"
2081,3,13,-3.05432953175575,7.44808445685194,"simulated","2000-03-13"
2081,3,14,-7.41555110096126,9.75196731431153,"simulated","2000-03-14"
2081,3,15,-8.1869571927653,8.42738943812578,"simulated","2000-03-15"
2081,3,16,-4.8303597378663,10.6777614832389,"simulated","2000-03-16"
2081,3,17,-3.71571530411212,10.6765945185068,"simulated","2000-03-17"
2081,3,18,-4.5587710757127,12.6087320847827,"simulated","2000-03-18"
2081,3,19,-1.76265640943954,11.0699051999416,"simulated","2000-03-19"
2081,3,20,1.64646915223637,8.81424003538309,"simulated","2000-03-20"
2081,3,21,-2.81069205804776,8.30593475596476,"simulated","2000-03-21"
2081,3,22,-1.3499898236729,9.76333552024171,"simulated","2000-03-22"
2081,3,23,-0.780827900193626,11.4453334105524,"simulated","2000-03-23"
2081,3,24,0.310973160200805,11.4213893906278,"simulated","2000-03-24"
2081,3,25,0.528438358445619,7.13929137207212,"simulated","2000-03-25"
2081,3,26,-1.97442727313852,10.2526488012259,"simulated","2000-03-26"
2081,3,27,-0.45614988249068,11.2653592373654,"simulated","2000-03-27"
2081,3,28,-2.21630870623065,12.7873521788914,"simulated","2000-03-28"
2081,3,29,-2.81086572963836,21.5799319175843,"simulated","2000-03-29"
2081,3,30,-1.76616951155039,19.9575555798763,"simulated","2000-03-30"
2081,3,31,7.73312368139397,22.7394124945314,"simulated","2000-03-31"
2081,4,1,0.249933194345399,7.41770407749212,"simulated","2000-04-01"
2081,4,2,0.843503207161533,9.0649127030476,"simulated","2000-04-02"
2081,4,3,1.47203627358963,11.4731873412552,"simulated","2000-04-03"
2081,4,4,-2.75503116291285,11.1895743582333,"simulated","2000-04-04"
2081,4,5,-5.86283558577752,13.0824670775175,"simulated","2000-04-05"
2081,4,6,-3.02892583712153,16.3604506962208,"simulated","2000-04-06"
2081,4,7,-3.94318324756842,17.722699231512,"simulated","2000-04-07"
2081,4,8,-5.0720620015713,17.6031637700656,"simulated","2000-04-08"
2081,4,9,-1.89316010527072,19.217006499132,"simulated","2000-04-09"
2081,4,10,-2.92832630284983,18.5732317345044,"simulated","2000-04-10"
2081,4,11,-3.05444063628468,17.4444907845627,"simulated","2000-04-11"
2081,4,12,-2.15417653084388,16.2418510229952,"simulated","2000-04-12"
2081,4,13,2.44949406507717,12.4488439456653,"simulated","2000-04-13"
2081,4,14,-2.36062398921914,17.0269961308733,"simulated","2000-04-14"
2081,4,15,-0.370442115403337,19.0201110454643,"simulated","2000-04-15"
2081,4,16,2.72850391054251,18.8400783418206,"simulated","2000-04-16"
2081,4,17,-1.49382518811451,6.2846037746082,"simulated","2000-04-17"
2081,4,18,-4.45173577349182,14.49125085931,"simulated","2000-04-18"
2081,4,19,-2.31468551396442,17.1866403483848,"simulated","2000-04-19"
2081,4,20,0.938959849194472,21.445968471748,"simulated","2000-04-20"
2081,4,21,-2.29879903342675,18.2082095891267,"simulated","2000-04-21"
2081,4,22,-1.46194355116808,18.5441843591266,"simulated","2000-04-22"
2081,4,23,-1.58170363822934,20.0844909274141,"simulated","2000-04-23"
2081,4,24,1.31947141326429,21.637368681285,"simulated","2000-04-24"
2081,4,25,-1.98787453468206,21.956166237583,"simulated","2000-04-25"
2081,4,26,2.78828282650378,24.9543872997163,"simulated","2000-04-26"
2081,4,27,-0.285277288843769,20.8350550333218,"simulated","2000-04-27"
2081,4,28,-0.164564668369474,21.558181114779,"simulated","2000-04-28"
2081,4,29,-0.989173311908843,20.7316401609744,"simulated","2000-04-29"
2081,4,30,-1.3876623110917,19.7227785003367,"simulated","2000-04-30"
2081,5,1,0.237188646113262,21.9580021189965,"simulated","2000-05-01"
2081,5,2,0.579605047507977,21.1895813581231,"simulated","2000-05-02"
2081,5,3,4.71009270553793,14.7099630146844,"simulated","2000-05-03"
2081,5,4,3.30646944947584,17.6951998912147,"simulated","2000-05-04"
2081,5,5,-0.596096905662405,18.2942887455748,"simulated","2000-05-05"
2081,5,6,1.7756684059282,20.6661735654544,"simulated","2000-05-06"
2081,5,7,6.20464726203329,23.3736438903282,"simulated","2000-05-07"
2081,5,8,4.22482575933306,24.2254210496782,"simulated","2000-05-08"
2081,5,9,2.35147406492264,31.7395683042173,"simulated","2000-05-09"
2081,5,10,7.09953977281552,33.8215751115849,"simulated","2000-05-10"
2081,5,11,7.59668160892652,31.0401320950434,"simulated","2000-05-11"
2081,5,12,7.23349128042331,31.1234063450342,"simulated","2000-05-12"
2081,5,13,5.693280106049,29.6382876216641,"simulated","2000-05-13"
2081,5,14,7.80882725193792,30.0304437841913,"simulated","2000-05-14"
2081,5,15,7.77004149928228,30.6027605456466,"simulated","2000-05-15"
2081,5,16,18.10930193859,24.2204685728984,"simulated","2000-05-16"
2081,5,17,10.8293143218317,24.1616403702175,"simulated","2000-05-17"
2081,5,18,8.91283983341908,20.4684416261179,"simulated","2000-05-18"
2081,5,19,7.02294050685441,17.0230018399487,"simulated","2000-05-19"
2081,5,20,7.28816361210748,24.456814740969,"simulated","2000-05-20"
2081,5,21,2.15775372400143,22.1569375891546,"simulated","2000-05-21"
2081,5,22,4.10105082579381,23.489364955417,"simulated","2000-05-22"
2081,5,23,10.8002671804683,17.522176252949,"simulated","2000-05-23"
2081,5,24,9.28620661309529,19.2860769222417,"simulated","2000-05-24"
2081,5,25,6.33269768363701,21.3338067723731,"simulated","2000-05-25"
2081,5,26,5.8539171250249,24.1867320059262,"simulated","2000-05-26"
2081,5,27,6.07234653158276,26.0717688485518,"simulated","2000-05-27"
2081,5,28,4.87333607149733,27.5943522624705,"simulated","2000-05-28"
2081,5,29,0.375050087347066,20.3754829553392,"simulated","2000-05-29"
2081,5,30,4.12783175391012,24.1270156190633,"simulated","2000-05-30"
2081,5,31,4.76950330496934,25.3794796155845,"simulated","2000-05-31"
2081,6,1,6.25472303868766,28.4761872396615,"simulated","2000-06-01"
2081,6,2,6.77644519283997,29.4500984953973,"simulated","2000-06-02"
2081,6,3,9.72323021966972,29.7298431704943,"simulated","2000-06-03"
2081,6,4,6.34246183331326,31.9545668577124,"simulated","2000-06-04"
2081,6,5,8.30136665145177,29.4165407099147,"simulated","2000-06-05"
2081,6,6,7.79071475533307,28.4050108089459,"simulated","2000-06-06"
2081,6,7,6.9354917910348,25.8308761072505,"simulated","2000-06-07"
2081,6,8,1.80214048867168,21.1904263022752,"simulated","2000-06-08"
2081,6,9,3.65502795071265,21.9339216232059,"simulated","2000-06-09"
2081,6,10,3.95050877626226,22.283553923909,"simulated","2000-06-10"
2081,6,11,4.98218159261162,21.7055486479191,"simulated","2000-06-11"
2081,6,12,4.26341211705056,23.0400718264176,"simulated","2000-06-12"
2081,6,13,4.53045125696069,23.9188358370653,"simulated","2000-06-13"
2081,6,14,3.67500153705937,22.0116424445076,"simulated","2000-06-14"
2081,6,15,13.4469021855341,26.448093317123,"simulated","2000-06-15"
2081,6,16,11.037672568564,28.8195184977534,"simulated","2000-06-16"
2081,6,17,10.464332799679,27.0778007900214,"simulated","2000-06-17"
2081,6,18,8.17628063142181,26.8981737844922,"simulated","2000-06-18"
2081,6,19,6.38212904745391,27.4941321682216,"simulated","2000-06-19"
2081,6,20,14.4451868049208,26.6675410183836,"simulated","2000-06-20"
2081,6,21,12.7589581575728,26.0919849021243,"simulated","2000-06-21"
2081,6,22,21.408924128518,30.2983972664602,"simulated","2000-06-22"
2081,6,23,10.7813752986237,28.5610019898105,"simulated","2000-06-23"
2081,6,24,12.1538981276588,30.4893234981709,"simulated","2000-06-24"
2081,6,25,10.5800533815159,36.643467465149,"simulated","2000-06-25"
2081,6,26,2.93328342664731,30.164220115288,"simulated","2000-06-26"
2081,6,27,6.48750668361376,32.0996437421897,"simulated","2000-06-27"
2081,6,28,13.3510425543895,33.9613178040621,"simulated","2000-06-28"
2081,6,29,14.7248608290753,33.0615017365235,"simulated","2000-06-29"
2081,6,30,18.1068349975842,34.6629038271596,"simulated","2000-06-30"
2081,7,1,9.8374403669609,30.9567219989432,"simulated","2000-07-01"
2081,7,2,10.6214228174711,33.2859314381411,"simulated","2000-07-02"
2081,7,3,8.9732713660319,30.6967399552201,"simulated","2000-07-03"
2081,7,4,9.83767817701802,31.5585201829405,"simulated","2000-07-04"
2081,7,5,7.74506710601323,30.5242544231986,"simulated","2000-07-05"
2081,7,6,8.71690984233063,32.6063916001151,"simulated","2000-07-06"
2081,7,7,11.207688272835,32.9285302787574,"simulated","2000-07-07"
2081,7,8,13.2290441616152,34.3393231855375,"simulated","2000-07-08"
2081,7,9,11.211890172793,32.3221691967153,"simulated","2000-07-09"
2081,7,10,14.2159011038347,28.7147426187114,"simulated","2000-07-10"
2081,7,11,13.4897873516559,30.658126462719,"simulated","2000-07-11"
2081,7,12,19.9712819416495,32.3035283509485,"simulated","2000-07-12"
2081,7,13,18.1937346891319,35.5266702848657,"simulated","2000-07-13"
2081,7,14,15.9778268595731,35.4204896326127,"simulated","2000-07-14"
2081,7,15,12.7265863012294,33.3363169060268,"simulated","2000-07-15"
2081,7,16,9.26693144009571,33.156093487209,"simulated","2000-07-16"
2081,7,17,9.89514113934617,33.7866724691814,"simulated","2000-07-17"
2081,7,18,8.07042619373834,33.6852312074201,"simulated","2000-07-18"
2081,7,19,11.3757513428538,34.6589401234168,"simulated","2000-07-19"
2081,7,20,11.5945160255813,34.8704500052917,"simulated","2000-07-20"
2081,7,21,15.9536121933047,34.841644282161,"simulated","2000-07-21"
2081,7,22,15.9195790607225,33.2502893540157,"simulated","2000-07-22"
2081,7,23,17.2501723356836,31.6402872877073,"simulated","2000-07-23"
2081,7,24,15.5674798954181,32.7341283819419,"simulated","2000-07-24"
2081,7,25,11.3697633229032,38.70405617937,"simulated","2000-07-25"
2081,7,26,12.5203263353614,37.0240169258707,"simulated","2000-07-26"
2081,7,27,12.1077410546094,35.5056680727032,"simulated","2000-07-27"
2081,7,28,11.0293748718797,29.3075944954679,"simulated","2000-07-28"
2081,7,29,4.51212311084159,24.5137354479943,"simulated","2000-07-29"
2081,7,30,5.23636893367447,26.9588779745686,"simulated","2000-07-30"
2081,7,31,7.05461216759571,30.4458024945715,"simulated","2000-07-31"
2081,8,1,10.3906640267281,32.0002985788031,"simulated","2000-08-01"
2081,8,2,8.84551978095963,28.8454823207294,"simulated","2000-08-02"
2081,8,3,5.12239017521698,27.7906076573837,"simulated","2000-08-03"
2081,8,4,5.64389340122144,26.8643278456547,"simulated","2000-08-04"
2081,8,5,7.66628786794405,28.7775649724001,"simulated","2000-08-05"
2081,8,6,8.43534466509427,29.6584009079632,"simulated","2000-08-06"
2081,8,7,8.83779594972584,29.3385594841385,"simulated","2000-08-07"
2081,8,8,6.15349090866616,30.0425872526886,"simulated","2000-08-08"
2081,8,9,6.50956269460909,30.3993355434615,"simulated","2000-08-09"
2081,8,10,8.80251613144012,33.1907877568025,"simulated","2000-08-10"
2081,8,11,11.8896654335748,34.1112471111966,"simulated","2000-08-11"
2081,8,12,11.2855218081953,33.0081101208055,"simulated","2000-08-12"
2081,8,13,7.61879079410622,30.8967591959023,"simulated","2000-08-13"
2081,8,14,14.6717183776206,23.6719755246989,"simulated","2000-08-14"
2081,8,15,13.1877598447659,30.4662863291023,"simulated","2000-08-15"
2081,8,16,14.5073877389415,33.8951256089456,"simulated","2000-08-16"
2081,8,17,13.7544086800359,32.6442643853316,"simulated","2000-08-17"
2081,8,18,12.9975403202375,33.6077489743555,"simulated","2000-08-18"
2081,8,19,12.929823621755,34.6525427986226,"simulated","2000-08-19"
2081,8,20,22.0779251702252,27.8561215622834,"simulated","2000-08-20"
2081,8,21,8.72737624325809,29.2278235262551,"simulated","2000-08-21"
2081,8,22,6.97632477263985,26.4213769279029,"simulated","2000-08-22"
2081,8,23,11.3805961025465,30.2683850778,"simulated","2000-08-23"
2081,8,24,6.73662328908885,28.9597332085935,"simulated","2000-08-24"
2081,8,25,7.58903775545835,30.9784325491548,"simulated","2000-08-25"
2081,8,26,9.35073584173272,34.8509402679231,"simulated","2000-08-26"
2081,8,27,9.73859990591524,30.8502235943013,"simulated","2000-08-27"
2081,8,28,11.1368426810865,30.0246316563401,"simulated","2000-08-28"
2081,8,29,10.986589533071,32.0978666375271,"simulated","2000-08-29"
2081,8,30,12.3247400352002,32.3259992247265,"simulated","2000-08-30"
2081,8,31,10.0689988812623,32.4027694101061,"simulated","2000-08-31"
2081,9,1,9.61031477617091,31.8326364544664,"simulated","2000-09-01"
2081,9,2,11.5694008660892,32.7938011438652,"simulated","2000-09-02"
2081,9,3,8.64593094230638,30.9816067681583,"simulated","2000-09-03"
2081,9,4,8.0681197118217,30.2898939978416,"simulated","2000-09-04"
2081,9,5,7.97797536928297,30.7437597676317,"simulated","2000-09-05"
2081,9,6,7.57359250596588,24.7973896767995,"simulated","2000-09-06"
2081,9,7,6.639392731451,24.4687986644011,"simulated","2000-09-07"
