"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"Yakima",2,-0.176881312569521,-0.503406896551724,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",3,1.56061078976641,1.10234727474972,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",4,1.77040867630701,1.1961511679644,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",5,1.80584338153504,1.32761190211346,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",6,2.00438987764182,1.9952638487208,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",7,2.50251979977753,2.47985628476085,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",8,2.77081001112347,2.65097997775306,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",9,1.93771223581758,2.21988754171301,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",10,2.0103340378198,1.33082502780868,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",11,2.03356963292547,1.68491012235818,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",12,0.402367408231368,0.230692880978865,"ssp126",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",1,2.59328375973304,1.62324360400445,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",2,2.09744771968854,1.56751890989989,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",3,2.15738498331479,1.53793114571746,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",4,3.38988286985539,2.37748665183537,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",5,3.12748209121246,2.40586996662959,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",6,3.42700923248053,3.18848320355951,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",7,3.50879399332592,3.32707563959955,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",8,4.25977775305895,4.53168965517241,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",9,3.58373804226919,3.3957681868743,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",10,3.92710823136819,2.6998766407119,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",11,3.55354382647386,2.86961334816463,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",12,1.98156740823137,1.38560578420467,"ssp126",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",1,1.75700311457175,1.16435973303671,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",2,0.880289655172414,0.708251167964405,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",3,1.41998820912124,1.00634727474972,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",4,2.22320867630701,1.52688342602892,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",5,2.26802402669633,1.63651835372636,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",6,3.14671568409344,2.44758965517241,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",7,2.29830689655173,2.24349499443827,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",8,3.03635839822025,3.07987675194661,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",9,2.11158642936596,2.40452302558398,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",10,1.91521145717464,1.32620567296997,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",11,1.88773414905451,1.7924552836485,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",12,1.27920934371524,0.84464126807564,"ssp245",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",1,2.66999021134594,1.9967532814238,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",2,1.66697675194661,1.54591245828699,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",3,2.47554304783092,2.05301824249166,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",4,3.38838609566185,2.58956407119021,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",5,3.39199176863182,2.86623770856507,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",6,5.43049310344827,4.5562703003337,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",7,4.79827141268076,4.70495628476084,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",8,4.70575517241379,4.82069288097887,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",9,4.70573804226919,4.48183592880979,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",10,4.75689855394883,3.82283793103448,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",11,3.97734705228031,3.35942302558398,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",12,2.5123319243604,1.79875417130145,"ssp245",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",1,1.77433859844271,1.42230812013348,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",2,1.27157997775306,1.60647052280311,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",3,1.49098498331479,1.17781824249166,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",4,2.54320545050056,1.59815439377086,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",5,2.68703047830923,1.97763448275862,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",6,3.39265439377086,2.9665703003337,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",7,3.21270367074527,3.00302402669633,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",8,3.94553904338153,3.94346707452726,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",9,3.01330578420467,3.26098431590656,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",10,3.16723726362625,2.27630244716351,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",11,2.39384382647386,2.06808109010011,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",12,1.84777063403782,1.42943159065628,"ssp585",2035,2065,2050,2000,"relative","CMCC-ESM2"
"Yakima",1,4.82612246941046,3.78832424916574,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",2,3.90557352614016,3.21873181312569,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",3,3.97356240266963,3.27093114571746,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",4,4.86026996662959,3.87369632925473,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",5,4.72504660734149,4.14831512791991,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",6,7.01341890989989,6.12092191323693,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",7,7.22505850945495,7.19693370411568,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",8,7.16052936596218,7.93101546162403,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",9,6.50585094549499,6.81318754171301,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",10,5.31431145717464,4.90506696329255,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",11,4.67985995550612,4.19892302558398,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",12,3.47089966629588,2.67599288097887,"ssp585",2070,2100,2085,2000,"relative","CMCC-ESM2"
"Yakima",1,3.18424126807564,4.31181423804227,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",2,2.62233081201335,2.51456529477197,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",3,2.15599543937709,1.59270444938821,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",4,0.851591434927697,0.871221579532814,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",5,1.10383292547275,1.12493804226919,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",6,2.02890300333704,1.87828487208009,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",7,2.28935194660734,2.13607675194661,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",8,2.16246418242492,2.32840556173526,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",9,1.91701590656285,1.84037497219132,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",10,1.06246518353726,1.59243648498331,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",11,1.96720133481646,2.04817997775306,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",12,3.4293637374861,3.55449343715239,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",1,2.42548642936596,3.41539165739711,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",2,3.67391145717464,3.72761045606229,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",3,2.99185672969967,2.15791412680756,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",4,0.928504338153504,0.878450611790879,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",5,1.24525873192436,1.42163804226919,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",6,2.14030945494994,1.98414293659622,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",7,2.23738420467186,2.02070901001112,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",8,2.20993515016685,2.62171201334816,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",9,1.85307719688543,1.95177497219132,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",10,1.58912647385984,2.00976551724138,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",11,2.44234972191324,2.29082836484983,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",12,3.63448631813126,3.91282892102336,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",1,2.40184126807564,3.31948843159066,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",2,3.45217597330367,3.61549755283648,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",3,3.30123737486096,2.03563025583982,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",4,0.952414015572858,1.04554093437152,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",5,1.9971426028921,1.95089288097887,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",6,1.58880300333704,1.56705261401557,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",7,2.47919710789767,2.32791868743048,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",8,2.29635127919911,2.40561846496107,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",9,2.37617074527252,2.24775561735261,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",10,1.77431357063404,1.95842358175751,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",11,2.30454327030033,2.16019933259177,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",12,3.00932825361513,3.19995472747497,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",1,3.73172836484983,5.05923036707453,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",2,4.29879855394883,4.21333303670745,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",3,4.14532447163515,2.90260767519466,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",4,1.32356240266963,1.59745061179088,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",5,1.98389421579533,2.30087352614016,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",6,2.34385139043382,2.3224042269188,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",7,3.36207775305895,3.42383804226919,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",8,3.5642383759733,3.91879911012236,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",9,3.40154816462736,3.37025239154616,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",10,2.41114582869855,2.79764293659622,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",11,2.73748843159066,2.68745094549499,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",12,3.97967986651835,4.32683537263626,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",1,2.88605417130145,3.91228197997775,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",2,3.65575339265851,3.60757497219132,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",3,3.50365350389321,2.23454961067853,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",4,1.05241724137931,1.04952157953281,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",5,2.33150389321468,2.13793159065628,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",6,1.96915461624027,1.92775906562848,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",7,2.55681001112347,2.47231223581757,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",8,2.4275254727475,2.56745717463849,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",9,2.53509655172414,2.36219432703003,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",10,2.09767808676307,2.16238809788654,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",11,1.92406907675195,1.91218965517241,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",12,3.02131857619577,3.14793537263626,"ssp370",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",1,5.1373573971079,6.2316658509455,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",2,5.69663726362625,5.3288233592881,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",3,4.38061802002225,3.24140767519466,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",4,1.88432691879867,2.05277641824249,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",5,2.64139421579533,2.97243481646274,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",6,3.64178364849833,3.36712358175751,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",7,4.71929388209121,4.67107997775306,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",8,5.10276095661846,5.34021523915462,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",9,4.46168042269188,4.44477174638487,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",10,3.39152324805339,3.75349132369299,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",11,3.34714004449388,3.22763481646274,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",12,4.71293470522803,4.7682127919911,"ssp370",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",1,3.07659610678532,4.17341101223582,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",2,3.69256629588432,3.70135884315907,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",3,3.12714382647386,2.24012703003337,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",4,0.87135917686318,0.991305450500556,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",5,1.71624582869855,1.80590255839822,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",6,2.67503203559511,2.3081106785317,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",7,3.09851968854283,3.02174449388209,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",8,3.4658190211346,3.64914104560623,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",9,3.23792235817575,2.95486206896552,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",10,1.79532002224694,2.26045906562848,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",11,2.0832723025584,2.21974771968854,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",12,3.39015083426029,3.75908053392658,"ssp585",2035,2065,2050,2000,"relative","CNRM-CM6-1-HR"
"Yakima",1,7.5965573971079,8.60326907675195,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",2,8.31619855394883,7.45311690767519,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",3,5.82403737486096,4.31673348164627,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",4,3.28424627363738,3.15946351501669,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",5,3.5432296996663,3.72479288097887,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",6,5.04730622914349,4.87846229143493,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",7,6.49462291434928,6.45847997775306,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",8,7.26931579532814,7.88042491657397,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",9,6.62626429365962,6.49650400444939,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",10,4.43492647385984,4.99304616240267,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",11,4.72864004449388,4.60625417130145,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",12,6.05548309232481,5.99726117908788,"ssp585",2070,2100,2085,2000,"relative","CNRM-CM6-1-HR"
"Yakima",1,0.225448164627364,-2.01182714126808,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",2,0.981896329254727,-1.28470367074527,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",3,2.28698164627364,-0.212847274749722,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",4,1.96923281423804,0.0496284760845387,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",5,2.67013292547275,0.754731145717463,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",6,3.34940989988876,1.39344349276974,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",7,3.90590367074527,1.76953882091212,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",8,2.39855728587319,1.26965728587319,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",9,2.05904004449388,0.407081868743047,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",10,1.60981001112347,-0.639470411568409,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",11,1.05526340378198,-1.05924071190211,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",12,0.746636151279199,-1.58389966629588,"ssp126",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",1,-0.533306674082314,-2.90824972191324,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",2,2.03347697441602,-0.07165850945495,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",3,3.12284293659622,0.352362402669633,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",4,2.04614571746385,0.0568575083426031,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",5,2.81155873192436,1.05143114571746,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",6,3.46081635150167,1.49930155728587,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",7,3.85393592880979,1.65417107897664,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",8,2.44602825361513,1.5629637374861,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",9,1.99510133481646,0.518481868743047,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",10,2.13647130144605,-0.222141379310345,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",11,1.53041179087875,-0.816592324805339,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",12,0.951758731924361,-1.22556418242492,"ssp126",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",1,-0.556951835372636,-3.00415294771969,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",2,1.81174149054505,-0.183771412680756,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",3,3.43222358175751,0.230078531701891,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",4,2.0700553948832,0.223947830923248,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",5,3.5634426028921,1.58068598442714,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",6,2.90930989988876,1.08221123470523,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",7,4.0957488320356,1.96138075639599,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",8,2.53244438264739,1.346870189099,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",9,2.51819488320356,0.814462513904338,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",10,2.32165839822024,-0.273483314794215,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",11,1.39260533926585,-0.947221357063404,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",12,0.326600667408231,-1.9384383759733,"ssp245",2035,2065,2050,2000,"relative","CNRM-CM6-1"
"Yakima",1,0.772935261401557,-1.26441101223582,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",2,2.65836407119021,0.414064071190211,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",3,4.2763106785317,1.09705595105673,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",4,2.44120378197998,0.775857508342603,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",5,3.55019421579533,1.93066662958843,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",6,3.66435828698554,1.83756284760845,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",7,4.97862947719689,3.0573001112347,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",8,3.80033147942158,2.86005083426029,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",9,3.5435723025584,1.93695928809789,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
"Yakima",10,2.95849065628476,0.565736040044494,"ssp245",2070,2100,2085,2000,"relative","CNRM-CM6-1"
